#SampleID	ERR209679_1_kneaddata_taxonomic_profile	ERR209680_1_kneaddata_taxonomic_profile	ERR209681_1_kneaddata_taxonomic_profile	ERR209684_1_kneaddata_taxonomic_profile	ERR209685_1_kneaddata_taxonomic_profile	ERR209690_1_kneaddata_taxonomic_profile	ERR209691_1_kneaddata_taxonomic_profile	ERR209692_1_kneaddata_taxonomic_profile	ERR209693_1_kneaddata_taxonomic_profile	ERR209695_1_kneaddata_taxonomic_profile	ERR209696_1_kneaddata_taxonomic_profile	ERR209697_1_kneaddata_taxonomic_profile	ERR209698_1_kneaddata_taxonomic_profile	ERR209699_1_kneaddata_taxonomic_profile	ERR209700_1_kneaddata_taxonomic_profile	ERR209701_1_kneaddata_taxonomic_profile	ERR209706_1_kneaddata_taxonomic_profile	ERR209707_1_kneaddata_taxonomic_profile	ERR209708_1_kneaddata_taxonomic_profile	ERR209709_1_kneaddata_taxonomic_profile	ERR209710_1_kneaddata_taxonomic_profile	ERR209711_1_kneaddata_taxonomic_profile	ERR209715_1_kneaddata_taxonomic_profile	ERR209716_1_kneaddata_taxonomic_profile	ERR209717_1_kneaddata_taxonomic_profile	ERR209729_1_kneaddata_taxonomic_profile	ERR209730_1_kneaddata_taxonomic_profile	ERR209731_1_kneaddata_taxonomic_profile	ERR209732_1_kneaddata_taxonomic_profile	ERR209739_1_kneaddata_taxonomic_profile	ERR209740_1_kneaddata_taxonomic_profile	ERR209743_1_kneaddata_taxonomic_profile	ERR209744_1_kneaddata_taxonomic_profile	ERR209745_1_kneaddata_taxonomic_profile	ERR209746_1_kneaddata_taxonomic_profile
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus|t__Bacteroides_vulgatus_unclassified	0.18197	53.18954	42.92524	0	0	10.72966	30.70496	9.37527	8.77115	17.90631	11.60468	12.10627	49.66196	51.50136	37.09305	38.09495	0	0	38.75553	38.98398	71.56798	72.20258	0	0.01143	0.00971	82.19366	82.37433	64.34037	70.98335	41.42845	42.27674	11.96167	48.3271	4.5573	5.13115
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus|t__GCF_000273295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.65974	28.35119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens	0	0	0	0	0	0	0	0	0	0.18638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens|t__Bacteroides_xylanisolvens_unclassified	0	0	0	0	0	0	0	0	0	0.18638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028	0	0	0	0	0	0	0	0.52827	0.39842	0.3186	0.29239	0.26312	0.21162	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname|g__Bacteroidales_noname	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028	0	0	0	0	0	0	0	0.52827	0.39842	0.3186	0.29239	0.26312	0.21162	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname|g__Bacteroidales_noname|s__Bacteroidales_bacterium_ph8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028	0	0	0	0	0	0	0	0.52827	0.39842	0.3186	0.29239	0.26312	0.21162	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname|g__Bacteroidales_noname|s__Bacteroidales_bacterium_ph8|t__GCF_000311925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028	0	0	0	0	0	0	0	0.52827	0.39842	0.3186	0.29239	0.26312	0.21162	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	1.52237	0	0	4.97703	17.00936	9.31914	1.27414	6.42784	6.88897	8.15495	8.22015	7.90156	0	0	10.95015	11.15653	5.63964	5.43825	0	0.02608	2.62473	2.63246	5.453	15.27858	14.70356	0.01418	0.00855	0.15635	0.89034	9.22953	9.61048	4.79862	0	8.32317	9.17272
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella	0	0	0	0	0	0	0	0	0	1.22126	2.72199	2.64055	0	0	10.95015	11.15653	0.86211	0.84478	0	0	0	0	2.72674	11.56845	11.60652	0	0	0	0	1.38512	1.41871	2.97296	0	4.92649	5.24744
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella|s__Barnesiella_intestinihominis	0	0	0	0	0	0	0	0	0	1.22126	2.72199	2.64055	0	0	10.95015	11.15653	0.86211	0.84478	0	0	0	0	2.72674	11.56845	11.60652	0	0	0	0	1.38512	1.41871	2.97296	0	4.92649	5.24744
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella|s__Barnesiella_intestinihominis|t__GCF_000296465	0	0	0	0	0	0	0	0	0	1.22126	2.72199	2.64055	0	0	10.95015	11.15653	0.86211	0.84478	0	0	0	0	2.72674	11.56845	11.60652	0	0	0	0	1.38512	1.41871	2.97296	0	4.92649	5.24744
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Butyricimonas	0	0	0	0	0	0	0	0	0	0	0	0.00116	0	0	0	0	0	0	0	0	0	0	0.00494	0.00165	0.00202	0	0	0	0	0	0	0	0	0	0.00087
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Butyricimonas|s__Butyricimonas_synergistica	0	0	0	0	0	0	0	0	0	0	0	0.00116	0	0	0	0	0	0	0	0	0	0	0.00494	0.00165	0.00202	0	0	0	0	0	0	0	0	0	0.00087
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Butyricimonas|s__Butyricimonas_synergistica|t__GCF_000379665	0	0	0	0	0	0	0	0	0	0	0	0.00116	0	0	0	0	0	0	0	0	0	0	0.00494	0.00165	0.00202	0	0	0	0	0	0	0	0	0	0.00087
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Coprobacter	0	0	0	0	0	0	0	0	0	0.09441	0.13815	0.18607	0	0	0	0	0.09724	0.08054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Coprobacter|s__Coprobacter_fastidiosus	0	0	0	0	0	0	0	0	0	0.09441	0.13815	0.18607	0	0	0	0	0.09724	0.08054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Coprobacter|s__Coprobacter_fastidiosus|t__GCF_000473955	0	0	0	0	0	0	0	0	0	0.09441	0.13815	0.18607	0	0	0	0	0.09724	0.08054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter	0	0	0	0	0	0	0	1.52084	1.46052	0.26823	0.50538	0.52044	0	0	0	0	0.18373	0.17902	0	0	2.62473	2.63246	0.65659	0.9389	0.92317	0	0	0.15635	0.89034	0.17363	0.18955	0	0	1.62073	1.88394
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter|s__Odoribacter_splanchnicus	0	0	0	0	0	0	0	1.52084	1.46052	0.26823	0.50538	0.52044	0	0	0	0	0.18373	0.17902	0	0	2.62473	2.63246	0.65659	0.9389	0.92317	0	0	0	0.89034	0	0	0	0	1.62073	1.88394
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter|s__Odoribacter_splanchnicus|t__GCF_000190535	0	0	0	0	0	0	0	1.52084	1.46052	0.26823	0.50538	0.52044	0	0	0	0	0.18373	0.17902	0	0	2.62473	2.63246	0.65659	0.9389	0.92317	0	0	0	0.89034	0	0	0	0	1.62073	1.88394
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter|s__Odoribacter_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15635	0	0.17363	0.18955	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides	1.52237	0	0	4.97703	17.00936	9.31914	1.27414	4.907	5.42845	6.57105	4.85462	4.55334	0	0	0	0	4.49657	4.33391	0	0.02608	0	0	2.06473	2.76958	2.17186	0.01418	0.00855	0	0	7.67078	8.00221	1.82566	0	1.77595	2.04047
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.73443	0	0	0	0	0	0.70264	0	0	0.42951	0.46215	0.34	0	0	0	0	0.05451	0.16247	0	0	0	0	0	0	0.00318	0	0	0	0	4.76766	5.01033	0	0	0	0.00265
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_distasonis|t__Parabacteroides_distasonis_unclassified	0.73443	0	0	0	0	0	0.70264	0	0	0.42951	0.46215	0.34	0	0	0	0	0.05451	0.16247	0	0	0	0	0	0	0.00318	0	0	0	0	4.76766	5.01033	0	0	0	0.00265
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_goldsteinii	0	0	0	0	0	0	0	0	0	0	0	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_goldsteinii|t__Parabacteroides_goldsteinii_unclassified	0	0	0	0	0	0	0	0	0	0	0	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_johnsonii	0	0	0	4.97703	16.99861	0	0	0	0	0.19242	0.429	0.41615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.088	0.09585	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_johnsonii|t__Parabacteroides_johnsonii_unclassified	0	0	0	4.97703	16.99861	0	0	0	0	0.19242	0.429	0.41615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.088	0.09585	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_merdae	0.40198	0	0	0	0.01076	0	0	0	0	0.75374	0.93089	0.93518	0	0	0	0	2.39763	2.38902	0	0	0	0	0	0	0	0	0	0	0	2.81511	2.89603	1.82566	0	1.13357	1.33248
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_merdae|t__Parabacteroides_merdae_unclassified	0.40198	0	0	0	0.01076	0	0	0	0	0.75374	0.93089	0.93518	0	0	0	0	2.39763	2.38902	0	0	0	0	0	0	0	0	0	0	0	2.81511	2.89603	1.82566	0	1.13357	1.33248
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_unclassified	0.38596	0	0	0	0	9.31914	0.5715	4.907	5.42845	5.19539	3.03259	2.86081	0	0	0	0	2.04443	1.78242	0	0.02608	0	0	2.06473	2.76958	2.16867	0.01418	0.00855	0	0	0	0	0	0	0.64238	0.70534
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	0.38094	0	0	0	0	0	0	0.00785	0.0057	1.07464	0	0.01138	38.90386	39.69603	48.99397	48.11601	1.95507	1.97537	0.00383	0.02667	0	0.00871	0	0	0	0.11151	0.09444	0.08931	0.09624	2.07023	2.03863	0	0	1.68272	1.77192
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95507	1.97537	0	0	0	0	0	0	0	0	0	0	0	2.07023	2.03384	0	0	1.68272	1.77192
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_clara	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.879	1.04235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61523	0.63019
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_clara|t__GCF_000233955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.879	1.04235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61523	0.63019
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02825	0.89593	0	0	0	0	0	0	0	0	0	0	0	0.37476	0.30848	0	0	1.04367	1.11794
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_xylaniphila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04782	0.03709	0	0	0	0	0	0	0	0	0	0	0	1.69547	1.72536	0	0	0.02382	0.0238
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_xylaniphila|t__GCF_000205165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04782	0.03709	0	0	0	0	0	0	0	0	0	0	0	1.69547	1.72536	0	0	0.02382	0.0238
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	0.38094	0	0	0	0	0	0	0.00785	0.0057	1.07464	0	0.01138	38.90386	39.69603	48.99397	48.11601	0	0	0.00383	0.02667	0	0.00871	0	0	0	0.11151	0.09444	0.08931	0.09624	0	0.00478	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_bivia	0.2734	0	0	0	0	0	0	0.00785	0.0057	1.05651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00478	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_bivia|t__Prevotella_bivia_unclassified	0.2734	0	0	0	0	0	0	0.00785	0.0057	1.05651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00478	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	0.10754	0	0	0	0	0	0	0	0	0.00203	0	0.01138	38.90386	39.69603	48.99397	48.11601	0	0	0.00383	0.02667	0	0.00871	0	0	0	0.11151	0.09444	0.08931	0.09624	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri|t__GCF_000157935	0.10754	0	0	0	0	0	0	0	0	0.00203	0	0.01138	38.90386	39.69603	48.99397	48.11601	0	0	0.00383	0.02667	0	0.00871	0	0	0	0.11151	0.09444	0.08931	0.09624	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_disiens	0	0	0	0	0	0	0	0	0	0.00249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_disiens|t__Prevotella_disiens_unclassified	0	0	0	0	0	0	0	0	0	0.00249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_timonensis	0	0	0	0	0	0	0	0	0	0.01362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_timonensis|t__GCF_000177055	0	0	0	0	0	0	0	0	0	0.01362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	0	0	0	0	5.71807	0	0	1.70888	1.95055	0.04958	0.24392	0.1496	0	0	0	0	2.18144	2.44861	0	0	1.90465	1.28642	9.83603	15.82718	17.03464	0.03762	0.04241	1.87642	1.57925	0.13811	0.09905	0.32747	0	9.47687	8.46297
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	0	0	0	0	5.71807	0	0	1.70888	1.95055	0.04958	0.24392	0.1496	0	0	0	0	2.18144	2.44861	0	0	1.90465	1.28642	9.83603	15.82718	17.03464	0.03762	0.04241	1.87642	1.57925	0.13811	0.09905	0.32747	0	9.47687	8.46297
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii	0	0	0	0	0	0	0	0.01919	0.02454	0	0	0	0	0	0	0	0.04562	0.05776	0	0	0.75773	0.70024	0	0	0	0	0	0	0	0	0	0	0	0.02701	0.02601
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii|t__GCF_000265365	0	0	0	0	0	0	0	0.01919	0.02454	0	0	0	0	0	0	0	0.04562	0.05776	0	0	0.75773	0.70024	0	0	0	0	0	0	0	0	0	0	0	0.02701	0.02601
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02587	0.0287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus|t__GCF_000231275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02587	0.0287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii	0	0	0	0	0.18234	0	0	1.68969	1.92601	0.00712	0.04272	0.03465	0	0	0	0	0.05982	0.06422	0	0	0	0	2.60922	1.1383	1.32268	0	0	1.49549	1.27704	0.00172	0	0	0	2.11171	1.70205
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii|t__GCF_000374505	0	0	0	0	0.18234	0	0	1.68969	1.92601	0.00712	0.04272	0.03465	0	0	0	0	0.05982	0.06422	0	0	0	0	2.60922	1.1383	1.32268	0	0	1.49549	1.27704	0.00172	0	0	0	2.11171	1.70205
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis	0	0	0	0	5.53573	0	0	0	0	0	0	0	0	0	0	0	1.82632	2.0361	0	0	0.04921	0.06469	7.22681	14.30577	15.28088	0.03644	0.04241	0.02275	0.01046	0	0	0.32747	0	7.03239	6.44606
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis|t__GCF_000154465	0	0	0	0	5.53573	0	0	0	0	0	0	0	0	0	0	0	1.82632	2.0361	0	0	0.04921	0.06469	7.22681	14.30577	15.28088	0.03644	0.04241	0.02275	0.01046	0	0	0.32747	0	7.03239	6.44606
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_senegalensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00332	0.00376	0	0	0	0	0	0	0	0	0	0	0	0.04618	0.03729	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_senegalensis|t__GCF_000312145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00332	0.00376	0	0	0	0	0	0	0	0	0	0	0	0.04618	0.03729	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii	0	0	0	0	0	0	0	0	0	0.01621	0.08689	0.05906	0	0	0	0	0.2205	0.25807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30577	0.28884
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__GCF_000210575	0	0	0	0	0	0	0	0	0	0.01621	0.08689	0.05906	0	0	0	0	0.2205	0.25807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30577	0.28884
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_AP11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3831	0.43108	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_AP11|t__GCF_000321205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3831	0.43108	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_unclassified	0	0	0	0	0	0	0	0	0	0.02625	0.11432	0.05589	0	0	0	0	0	0	0	0	1.09771	0.52148	0	0	0	0.00119	0	0.35818	0.29175	0.09021	0.06175	0	0	0	0
k__Bacteria|p__Candidatus_Saccharibacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0053	0.00322	0	0	0	0
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0053	0.00322	0	0	0	0
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0053	0.00322	0	0	0	0
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname|f__Candidatus_Saccharibacteria_noname	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0053	0.00322	0	0	0	0
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname|f__Candidatus_Saccharibacteria_noname|g__Candidatus_Saccharibacteria_noname_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0053	0.00322	0	0	0	0
